,Unnamed: 0,Unnamed: 0.1,addressline1,addressline2,addressline3,addressline4,businessname,businesstype,businesstypeid,confidenceinmanagement,extractdate,fhrsid,hygiene,itemcount,latitude,localauthoritybusinessid,localauthoritycode,localauthorityemailaddress,localauthorityname,localauthoritywebsite,longitude,postcode,ratingdate,ratingkey,ratingvalue,returncode,schemetype,structural,full_address,DPA_POST_TOWN,DPA_STATUS,DPA_MATCH_DESCRIPTION,DPA_THOROUGHFARE_NAME,DPA_Y_COORDINATE,DPA_UPRN,DPA_RPC,DPA_POSTCODE,DPA_ADDRESS,DPA_X_COORDINATE,DPA_ORGANISATION_NAME,DPA_MATCH,DPA_BUILDING_NAME,DPA_lat,DPA_lng,DPA_BUILDING_NUMBER,DPA_DEPENDENT_THOROUGHFARE_NAME,DPA_SUB_BUILDING_NAME
229,127228,127228,,170,Bellenden Road,London,Royal caribbean spice bakery,Other catering premises,7841,20,,654202,15,,51.466859,183972,528,food@southwark.gov.uk,Southwark,http://www.southwark.gov.uk/,-0.073218,SE15 4BW,13/03/2014,fhrs_0_en-GB,0,,FHRS,20,"Royal caribbean spice bakery, 170 Bellenden Road, London, SE15 4BW",LONDON,APPROVED,GOOD,BELLENDEN ROAD,176018,2.00003E+11,1,SE15 4BW,"CARIBBEAN SPICE BAKERY, 170, BELLENDEN ROAD, LONDON, SE15 4BW",533966,CARIBBEAN SPICE BAKERY,0.9,,-0.072755602,51.46728172,170,,
230,127232,127232,Peckham Delivery Office,02-Apr,Highshore Road,London,Royal mail,Restaurant/Cafe/Canteen,1,0,,364508,5,,51.471776,3267,528,food@southwark.gov.uk,Southwark,http://www.southwark.gov.uk/,-0.070937,SE15 5AU,04/11/2010,fhrs_5_en-GB,5,,FHRS,0,"Royal mail, Peckham Delivery Office, 2-4 Highshore Road, London, SE15 5AU",LONDON,APPROVED,EXACT,HIGHSHORE ROAD,176520,2.00003E+11,1,SE15 5AU,"ROYAL MAIL, PECKHAM DELIVERY OFFICE 2-4, HIGHSHORE ROAD, LONDON, SE15 5AU",534080,ROYAL MAIL,1,PECKHAM DELIVERY OFFICE 2-4,-0.07092513,51.47176593,,,
231,127236,127236,,15,Colls Road,London,Ruby colls house,Hospitals/Childcare/Caring Premises,5,10,,363448,0,,51.475268,174147,528,food@southwark.gov.uk,Southwark,http://www.southwark.gov.uk/,-0.053682,SE15 2NS,17/01/2013,fhrs_4_en-GB,4,,FHRS,0,"Ruby colls house, 15 Colls Road, London, SE15 2NS",LONDON,APPROVED,EXACT,COLLS ROAD,176916,2.00003E+11,1,SE15 2NS,"15, COLLS ROAD, LONDON, SE15 2NS",535266,,1,,-0.053708344,51.47504248,15,,
232,127237,127237,,121,Evelina Road,London,Rudds,Retailers - other,4613,0,,364676,0,,51.466101,42013,528,food@southwark.gov.uk,Southwark,http://www.southwark.gov.uk/,-0.056707,SE15 3HB,29/02/2012,fhrs_5_en-GB,5,,FHRS,0,"Rudds, 121 Evelina Road, London, SE15 3HB",LONDON,APPROVED,GOOD,EVELINA ROAD,175920,2.00003E+11,1,SE15 3HB,"RUDD & SON GREENGROCERS, 121, EVELINA ROAD, LONDON, SE15 3HB",535094,RUDD & SON GREENGROCERS,0.8,,-0.056563823,51.46613315,121,,
233,127241,127241,Unit 1,137-139,Rye Lane,London,Rye express,Retailers - other,4613,10,,363458,10,,51.469866,174255,528,food@southwark.gov.uk,Southwark,http://www.southwark.gov.uk/,-0.068008,SE15 4ST,05/09/2011,fhrs_3_en-GB,3,,FHRS,5,"Rye express, Unit 1, 137-139, Rye Lane, London, SE15 4ST",LONDON,APPROVED,GOOD,RYE LANE,176156,2.00003E+11,1,SE15 4RZ,"138, RYE LANE, LONDON, SE15 4RZ",534304,,0.8,,-0.067840182,51.4684418,138,,
234,127243,127243,,164,Rye Lane,London,Rye lane news and off licence,Retailers - other,4613,20,,364084,10,,51.467853,21934,528,food@southwark.gov.uk,Southwark,http://www.southwark.gov.uk/,-0.067518,SE15 4NB,14/04/2014,fhrs_1_en-GB,1,,FHRS,15,"Rye lane news and off licence, 164 Rye Lane, London, SE15 4NB",LONDON,APPROVED,GOOD,RYE LANE,176083,2.00003E+11,1,SE15 4NB,"RYE LANE NEWS, 164, RYE LANE, LONDON, SE15 4NB",534332,RYE LANE NEWS,0.8,,-0.067465037,51.46777916,164,,
235,127244,127244,,34,Peckham Rye,London,Rye news,Retailers - other,4613,5,,363142,0,,51.465565,1688,528,food@southwark.gov.uk,Southwark,http://www.southwark.gov.uk/,-0.066722,SE15 4JR,29/02/2012,fhrs_5_en-GB,5,,FHRS,0,"Rye news, 34 Peckham Rye, London, SE15 4JR",LONDON,APPROVED,EXACT,PECKHAM RYE,175847,2.00003E+11,1,SE15 4JR,"RYE NEWS, 34, PECKHAM RYE, LONDON, SE15 4JR",534391,RYE NEWS,1,,-0.066705802,51.46564437,34,,
236,127245,127245,Rye Oak Primary School,,Whorlton Road,London,Rye oak school & childrens centre,School/college/university,7845,5,,407139,5,,51.46415,3159,528,food@southwark.gov.uk,Southwark,http://www.southwark.gov.uk/,-0.064377,SE15 3PD,11/07/2014,fhrs_5_en-GB,5,,FHRS,5,"Rye oak school & childrens centre, Rye Oak Primary School, Whorlton Road, London, SE15 3PD",LONDON,APPROVED,GOOD,WHORLTON ROAD,175729,2.00003E+11,1,SE15 3PD,"RYE OAK PRIMARY SCHOOL, WHORLTON ROAD, LONDON, SE15 3PD",534641,RYE OAK PRIMARY SCHOOL,0.9,,-0.063153926,51.46452461,,,
237,127246,127246,,40,Nunhead Lane,London,S g convenience store (grocery),Retailers - other,4613,5,,364009,0,,51.463807,1872,528,food@southwark.gov.uk,Southwark,http://www.southwark.gov.uk/,-0.061556,SE15 3TU,29/02/2012,fhrs_5_en-GB,5,,FHRS,0,"S g convenience store (grocery), 40 Nunhead Lane, London, SE15 3TU",LONDON,APPROVED,GOOD,NUNHEAD LANE,175658,2.00003E+11,1,SE15 3TU,"S G CONVENIENCE, 40, NUNHEAD LANE, LONDON, SE15 3TU",534756,S G CONVENIENCE,0.8,,-0.06152649,51.46385924,40,,
238,127250,127250,,8,Choumert Road,London,Sabinah food store,Retailers - other,4613,10,,654170,10,,51.468211,183392,528,food@southwark.gov.uk,Southwark,http://www.southwark.gov.uk/,-0.068496,SE15 4SE,24/03/2014,fhrs_3_en-GB,3,,FHRS,10,"Sabinah food store, 8 Choumert Road, London, SE15 4SE",LONDON,APPROVED,PARTIAL,CHOUMERT ROAD,176133,2.00003E+11,1,SE15 4SE,"MARAMPA KAYA, 8, CHOUMERT ROAD, LONDON, SE15 4SE",534285,MARAMPA KAYA,0.7,,-0.068122285,51.46823962,8,,
239,127255,127255,,29,Fenwick Road,London,Saffronland homes,Hospitals/Childcare/Caring Premises,5,10,,364685,5,,51.463304,42312,528,food@southwark.gov.uk,Southwark,http://www.southwark.gov.uk/,-0.068689,SE15 4HS,16/02/2006,fhrs_4_en-GB,4,,FHRS,0,"Saffronland homes, 29 Fenwick Road, London, SE15 4HS",LONDON,APPROVED,EXACT,FENWICK ROAD,175593,2.00003E+11,1,SE15 4HS,"29, FENWICK ROAD, LONDON, SE15 4HS",534259,,1,,-0.068701281,51.46339313,29,,
240,127268,127268,,6,Rye Lane,London,Sakhi quality meat,Retailers - other,4613,20,,665590,15,,51.472256,184036,528,food@southwark.gov.uk,Southwark,http://www.southwark.gov.uk/,-0.070053,SE15 5BS,26/03/2014,fhrs_1_en-GB,1,,FHRS,10,"Sakhi quality meat, 6 Rye Lane, London, SE15 5BS",LONDON,APPROVED,GOOD,RYE LANE,176643,2.00003E+11,1,SE15 5BS,"SAKHI, 6, RYE LANE, LONDON, SE15 5BS",534133,SAKHI,0.8,,-0.070115861,51.4728587,6,,
241,127269,127269,Unit 27 K&S Indoor Market,135a,Rye Lane,London,Sakisatu foods,Retailers - other,4613,10,,407107,10,,51.469866,178095,528,food@southwark.gov.uk,Southwark,http://www.southwark.gov.uk/,-0.068008,SE15 4ST,30/05/2012,fhrs_3_en-GB,3,,FHRS,10,"Sakisatu foods, Unit 27 K&S Indoor Market, 135a, Rye Lane, London, SE15 4ST",LONDON,APPROVED,PARTIAL,RYE LANE,176309,2.00003E+11,1,SE15 4ST,"K & S INDOOR MARKET, 135A, RYE LANE, LONDON, SE15 4ST",534340,K & S INDOOR MARKET,0.7,135A,-0.06726411,51.46980818,,,
242,127276,127276,,163,Bellenden Road,London,Sam's kebab,Takeaway/sandwich shop,7844,5,,362998,5,,51.466882,138186,528,food@southwark.gov.uk,Southwark,http://www.southwark.gov.uk/,-0.072468,SE15 4DH,14/07/2014,fhrs_5_en-GB,5,,FHRS,5,"Sam's kebab, 163 Bellenden Road, London, SE15 4DH",LONDON,APPROVED,GOOD,BELLENDEN ROAD,175943,2.00003E+11,1,SE15 4DH,"FLAT, 163, BELLENDEN ROAD, LONDON, SE15 4DH",533970,,0.8,,-0.072726452,51.46660679,163,,FLAT
243,127296,127296,,213,Rye Lane,London,Seafood superstores,Retailers - other,4613,10,,363116,10,,51.467685,1574,528,food@southwark.gov.uk,Southwark,http://www.southwark.gov.uk/,-0.066603,SE15 4TP,07/03/2013,fhrs_3_en-GB,3,,FHRS,10,"Seafood superstores, 213 Rye Lane, London, SE15 4TP",LONDON,APPROVED,GOOD,RYE LANE,176060,2.00003E+11,2,SE15 4TP,"LONDON SEAFOOD LTD, 213, RYE LANE, LONDON, SE15 4TP",534402,LONDON SEAFOOD LTD,0.8,,-0.066466628,51.46755586,213,,
244,127309,127309,,58-60,Peckham High Street,London,Shangeetha supermarket limited,Retailers - other,4613,10,,569203,10,,51.473214,183062,528,food@southwark.gov.uk,Southwark,http://www.southwark.gov.uk/,-0.070891,SE15 5DP,14/04/2014,fhrs_3_en-GB,3,,FHRS,10,"Shangeetha supermarket limited, 58-60 Peckham High Street, London, SE15 5DP",LONDON,APPROVED,EXACT,PECKHAM HIGH STREET,176670,2.00003E+11,1,SE15 5DP,"CRACKERJACKS, 58-60, PECKHAM HIGH STREET, LONDON, SE15 5DP",534112,CRACKERJACKS,1,58-60,-0.070407801,51.47310631,,,
245,127333,127333,,50,Gibbon Road,London,Silver fish bar,Takeaway/sandwich shop,7844,0,,363118,0,,51.466568,1581,528,food@southwark.gov.uk,Southwark,http://www.southwark.gov.uk/,-0.051835,SE15 3XE,09/10/2012,fhrs_5_en-GB,5,,FHRS,5,"Silver fish bar, 50 Gibbon Road, London, SE15 3XE",LONDON,APPROVED,EXACT,GIBBON ROAD,176036,2.00003E+11,1,SE15 3XE,"50, GIBBON ROAD, LONDON, SE15 3XE",535438,,1,,-0.051570232,51.46709342,50,,
246,127351,127351,,28,Choumert Road,London,Small white elephant,Restaurant/Cafe/Canteen,1,5,,692061,5,,51.468211,184021,528,food@southwark.gov.uk,Southwark,http://www.southwark.gov.uk/,-0.068496,SE15 4SE,01/07/2014,fhrs_4_en-GB,4,,FHRS,10,"Small white elephant, 28 Choumert Road, London, SE15 4SE",LONDON,APPROVED,EXACT,CHOUMERT ROAD,176124,2.00003E+11,1,SE15 4SE,"SMALL WHITE ELEPHANT, 28, CHOUMERT ROAD, LONDON, SE15 4SE",534248,SMALL WHITE ELEPHANT,1,,-0.068658055,51.46816751,28,,
247,127367,127367,Albrighton Community Centre,37,Albrighton Road,London,Solochi food and drink ltd,Other catering premises,7841,10,,581931,0,,51.464622,182996,528,food@southwark.gov.uk,Southwark,http://www.southwark.gov.uk/,-0.081619,SE22 8AH,31/07/2013,fhrs_4_en-GB,4,,FHRS,10,"Solochi food and drink ltd, Albrighton Community Centre, 37 Albrighton Road, London, SE22 8AH",LONDON,APPROVED,EXACT,ALBRIGHTON ROAD,175705,2.00003E+11,1,SE22 8AH,"ALBRIGHTON COMMUNITY CENTRE, 37, ALBRIGHTON ROAD, LONDON, SE22 8AH",533359,ALBRIGHTON COMMUNITY CENTRE,1,,-0.081606948,51.46461219,37,,
248,127372,127372,,296,Southampton Way,London,Souhampton way care home,Hospitals/Childcare/Caring Premises,5,0,,363071,5,,51.47541,14554,528,food@southwark.gov.uk,Southwark,http://www.southwark.gov.uk/,-0.078632,SE5 7HQ,09/01/2014,fhrs_5_en-GB,5,,FHRS,5,"Souhampton way care home, 296 Southampton Way, London, SE5 7HQ",LONDON,APPROVED,GOOD,SOUTHAMPTON WAY,176921,2.00003E+11,1,SE5 7HQ,"FLAT 11, 296, SOUTHAMPTON WAY, LONDON, SE5 7HQ",533510,,0.8,,-0.078975563,51.47550415,296,,FLAT 11
249,127381,127381,Copleston Centre,,Copleston Road,London,Southwark day centre for asylum seekers,Restaurant/Cafe/Canteen,1,0,,521974,0,,51.466197,182652,528,food@southwark.gov.uk,Southwark,http://www.southwark.gov.uk/,-0.077306,SE15 4AN,12/02/2013,fhrs_5_en-GB,5,,FHRS,5,"Southwark day centre for asylum seekers, Copleston Centre, Copleston Road, London, SE15 4AN",LONDON,APPROVED,PARTIAL,COPLESTON ROAD,175848,2.00003E+11,1,SE15 4AN,"COPLESTON CENTRE, COPLESTON ROAD, LONDON, SE15 4AN",533676,COPLESTON CENTRE,0.7,,-0.076992274,51.46582254,,,
250,127404,127404,,91,Evelina Road,London,Spices,Takeaway/sandwich shop,7844,10,,363047,10,,51.466607,141759,528,food@southwark.gov.uk,Southwark,http://www.southwark.gov.uk/,-0.056326,SE15 3HL,24/02/2014,fhrs_3_en-GB,3,,FHRS,10,"Spices, 91 Evelina Road, London, SE15 3HL",,,,,,,,,,,,,,,,,,
251,127405,127405,,165,Rye Lane,London,Spinners bakery ltd,Takeaway/sandwich shop,7844,,,729163,,,51.468604,184942,528,food@southwark.gov.uk,Southwark,http://www.southwark.gov.uk/,-0.067241,SE15 4TL,,fhrs_awaitinginspection_en-GB,AwaitingInspection,,FHRS,,"Spinners bakery ltd, 165 Rye Lane, London, SE15 4TL",LONDON,APPROVED,EXACT,RYE LANE,176169,2.00003E+11,1,SE15 4TL,"GABBYS, 165, RYE LANE, LONDON, SE15 4TL",534340,GABBYS,1,,-0.067317277,51.46855009,165,,
252,127409,127409,,64-66,Choumert Road,London,St andrews nursing home,Hospitals/Childcare/Caring Premises,5,5,,363246,5,,51.467841,171710,528,food@southwark.gov.uk,Southwark,http://www.southwark.gov.uk/,-0.071132,SE15 4AX,14/07/2014,fhrs_5_en-GB,5,,FHRS,5,"St andrews nursing home, 64-66 Choumert Road, London, SE15 4AX",LONDON,APPROVED,EXACT,CHOUMERT ROAD,176095,2.00003E+11,1,SE15 4AX,"ST. ANDREWS NURSING HOME, 64-66, CHOUMERT ROAD, LONDON, SE15 4AX",534103,ST. ANDREWS NURSING HOME,1,64-66,-0.070755302,51.46794126,,,
253,127431,127431,,81,Evelina Road,London,St. thomas the apostle church (licensed bar),Pub/bar/nightclub,7843,10,,362738,0,,51.466607,110237,528,food@southwark.gov.uk,Southwark,http://www.southwark.gov.uk/,-0.056326,SE15 3HL,10/10/2012,fhrs_4_en-GB,4,,FHRS,5,"St. thomas the apostle church (licensed bar), 81 Evelina Road, London, SE15 3HL",LONDON,APPROVED,GOOD,EVELINA ROAD,176066,2.00003E+11,1,SE15 3HL,"ST. THOMAS THE APOSTLE CHURCH, 81, EVELINA ROAD, LONDON, SE15 3HL",535255,ST. THOMAS THE APOSTLE CHURCH,0.8,,-0.054191671,51.46740674,81,,
254,127432,127432,,81,Evelina Road,London,St. thomas the apostle church (place of worship/church),Other catering premises,7841,,,421377,,,51.466607,41984,528,food@southwark.gov.uk,Southwark,http://www.southwark.gov.uk/,-0.056326,SE15 3HL,10/10/2012,fhrs_exempt_en-GB,Exempt,,FHRS,,"St. thomas the apostle church (place of worship/church), 81 Evelina Road, London, SE15 3HL",LONDON,APPROVED,PARTIAL,EVELINA ROAD,176066,2.00003E+11,1,SE15 3HL,"ST. THOMAS THE APOSTLE CHURCH, 81, EVELINA ROAD, LONDON, SE15 3HL",535255,ST. THOMAS THE APOSTLE CHURCH,0.7,,-0.054191671,51.46740674,81,,
255,127433,127433,,45-65,Peckham Road,London,Staff bar - camberwell college of arts and design,Restaurant/Cafe/Canteen,1,5,,487200,0,,51.474068,182099,528,food@southwark.gov.uk,Southwark,http://www.southwark.gov.uk/,-0.080733,SE5 8UF,23/11/2012,fhrs_5_en-GB,5,,FHRS,0,"Staff bar - camberwell college of arts and design, 45-65 Peckham Road, London, SE5 8UF",LONDON,APPROVED,GOOD,PECKHAM ROAD,176708,2.00003E+11,1,SE5 8PX,"56A, PECKHAM ROAD, LONDON, SE5 8PX",533452,,0.9,56A,-0.079890582,51.47360371,,,
256,127438,127438,,114,Rye Lane,London,Star noodles,Restaurant/Cafe/Canteen,1,10,,364411,10,,51.469024,2952,528,food@southwark.gov.uk,Southwark,http://www.southwark.gov.uk/,-0.068174,SE15 4RZ,09/05/2013,fhrs_3_en-GB,3,,FHRS,10,"Star noodles, 114 Rye Lane, London, SE15 4RZ",LONDON,APPROVED,GOOD,RYE LANE,176219,2.00003E+11,1,SE15 4RZ,"STARNOODLE, 114, RYE LANE, LONDON, SE15 4RZ",534280,STARNOODLE,0.8,,-0.068161581,51.46901364,114,,
257,127449,127449,,154,Rye Lane,London,Stella's groceries and vegetables limited,Retailers - other,4613,10,,363992,10,,51.467853,1846,528,food@southwark.gov.uk,Southwark,http://www.southwark.gov.uk/,-0.067518,SE15 4NB,14/03/2013,fhrs_2_en-GB,2,,FHRS,15,"Stella's groceries and vegetables limited, 154 Rye Lane, London, SE15 4NB",LONDON,APPROVED,EXACT,RYE LANE,176110,2.00003E+11,1,SE15 4NB,"STELLA, 154, RYE LANE, LONDON, SE15 4NB",534320,STELLA,1,,-0.067627439,51.46802463,154,,
258,127463,127463,1 Central Buildings,,Rye Lane,London,Subway peckham,Restaurant/Cafe/Canteen,1,0,,365012,0,,51.473218,71573,528,food@southwark.gov.uk,Southwark,http://www.southwark.gov.uk/,-0.070056,SE15 5DW,11/02/2011,fhrs_5_en-GB,5,,FHRS,0,"Subway peckham, 1 Central Buildings, Rye Lane, London, SE15 5DW",,,,,,,,,,,,,,,,,,
259,127483,127483,,38-44,Rye Lane,London,Superdrug stores plc,Retailers - other,4613,0,,362836,5,,51.471164,1245,528,food@southwark.gov.uk,Southwark,http://www.southwark.gov.uk/,-0.069782,SE15 5BY,23/08/2012,fhrs_5_en-GB,5,,FHRS,5,"Superdrug stores plc, 38-44 Rye Lane, London, SE15 5BY",LONDON,APPROVED,GOOD,RYE LANE,176485,2.00003E+11,2,SE15 5BY,"SUPERDRUG STORES PLC, 42-44, RYE LANE, LONDON, SE15 5BY",534157,SUPERDRUG STORES PLC,0.9,42-44,-0.069830446,51.47143317,,,
260,127504,127504,,1a,Choumert Road,London,Swaizie food store,Retailers - other,4613,0,,364740,5,,51.468211,46196,528,food@southwark.gov.uk,Southwark,http://www.southwark.gov.uk/,-0.068496,SE15 4SE,29/02/2012,fhrs_5_en-GB,5,,FHRS,0,"Swaizie food store, 1a, Choumert Road, London, SE15 4SE",LONDON,APPROVED,PARTIAL,CHOUMERT ROAD,176098,2.00003E+11,1,SE15 4SE,"AUGUSTAS OFF LICENSE, 1A, CHOUMERT ROAD, LONDON, SE15 4SE",534277,AUGUSTAS OFF LICENSE,0.7,1A,-0.068250673,51.46792699,,,
261,127513,127513,,213A,Rye Lane,London,T & s afro cosmetics and food and wine,Retailers - other,4613,10,,363995,0,,51.467685,1853,528,food@southwark.gov.uk,Southwark,http://www.southwark.gov.uk/,-0.066603,SE15 4TP,03/05/2007,fhrs_4_en-GB,4,,FHRS,0,"T & s afro cosmetics and food and wine, 213A, Rye Lane, London, SE15 4TP",LONDON,APPROVED,GOOD,RYE LANE,176057,2.00003E+11,1,SE15 4TP,"T & S AFRO COSMETICS, 213A, RYE LANE, LONDON, SE15 4TP",534410,T & S AFRO COSMETICS,0.8,213A,-0.066352666,51.46752701,,,
262,127533,127533,,12a,Rye Lane,London,Tastes,Retailers - other,4613,10,,692039,10,,51.47232,183431,528,food@southwark.gov.uk,Southwark,http://www.southwark.gov.uk/,-0.070093,SE15 5BS,11/07/2014,fhrs_3_en-GB,3,,FHRS,10,"Tastes, 12a, Rye Lane, London, SE15 5BS",LONDON,APPROVED,EXACT,RYE LANE,176620,2.00003E+11,1,SE15 5BS,"12A, RYE LANE, LONDON, SE15 5BS",534140,,1,12A,-0.070023859,51.47265036,,,
263,127568,127568,,151-155,Queens Road,London,Tesco stores ltd,Retailers - supermarkets/hypermarkets,7840,5,,363318,5,,51.473679,172537,528,food@southwark.gov.uk,Southwark,http://www.southwark.gov.uk/,-0.057091,SE15 2ND,09/07/2014,fhrs_4_en-GB,4,,FHRS,10,"Tesco stores ltd, 151-155, Queens Road, London, SE15 2ND",LONDON,APPROVED,GOOD,QUEENS ROAD,176752,2.00003E+11,1,SE15 2ND,"TESCO, 151-153, QUEENS ROAD, LONDON, SE15 2ND",535031,TESCO,0.9,151-153,-0.057152615,51.47362481,,,
264,127572,127572,Unit 1,265,Rye Lane,London,Tesco stores ltd,Retailers - supermarkets/hypermarkets,7840,5,,363249,5,,51.466599,171745,528,food@southwark.gov.uk,Southwark,http://www.southwark.gov.uk/,-0.06567,SE15 4UR,21/02/2012,fhrs_5_en-GB,5,,FHRS,5,"Tesco stores ltd, Unit 1, 265 Rye Lane, London, SE15 4UR",LONDON,APPROVED,GOOD,RYE LANE,176632,2.00003E+11,1,SE15 5EW,"BLUE INC, UNIT 1, AYLESHAM CENTRE, RYE LANE, LONDON, SE15 5EW",534233,BLUE INC,0.8,UNIT 1,-0.068681094,51.47273616,,AYLESHAM CENTRE,
265,127596,127596,,129,Queens Road,London,The beer rebellion,Pub/bar/nightclub,7843,5,,702299,5,,51.47509,184115,528,food@southwark.gov.uk,Southwark,http://www.southwark.gov.uk/,-0.058716,SE15 2NB,09/09/2014,fhrs_5_en-GB,5,,FHRS,5,"The beer rebellion, 129 Queens Road, London, SE15 2NB",LONDON,APPROVED,GOOD,BRAYARDS ROAD,176314,2.00003E+11,1,SE15 2BX,"129, BRAYARDS ROAD, LONDON, SE15 2BX",535008,,0.9,,-0.057650763,51.46969428,129,,
266,127597,127597,Part Ground Floor,168,Bellenden Road,London,The begging bowl,Restaurant/Cafe/Canteen,1,5,,487184,0,,51.466859,181660,528,food@southwark.gov.uk,Southwark,http://www.southwark.gov.uk/,-0.073218,SE15 4BW,06/12/2012,fhrs_4_en-GB,4,,FHRS,10,"The begging bowl, Part Ground Floor, 168 Bellenden Road, London, SE15 4BW",LONDON,APPROVED,GOOD,BELLENDEN ROAD,176021,2.00003E+11,1,SE15 4BW,"THE BEGGING BOWL, 168, BELLENDEN ROAD, LONDON, SE15 4BW",533959,THE BEGGING BOWL,0.8,,-0.07285518,51.46731034,168,,
267,127618,127618,,43,Lyndhurst Grove,London,The cadeleigh arms,Pub/bar/nightclub,7843,10,,364139,5,,51.470287,2337,528,food@southwark.gov.uk,Southwark,http://www.southwark.gov.uk/,-0.08046,SE15 5AN,29/02/2012,fhrs_4_en-GB,4,,FHRS,5,"The cadeleigh arms, 43 Lyndhurst Grove, London, SE15 5AN",LONDON,APPROVED,GOOD,LYNDHURST GROVE,176335,2.00003E+11,1,SE15 5AN,"CADLEIGH ARMS, 43, LYNDHURST GROVE, LONDON, SE15 5AN",533474,CADLEIGH ARMS,0.8,,-0.079714768,51.47024658,43,,
268,127623,127623,,133-137,Queens Road,London,The camden society,Restaurant/Cafe/Canteen,1,0,,362935,5,,51.473679,133057,528,food@southwark.gov.uk,Southwark,http://www.southwark.gov.uk/,-0.057091,SE15 2ND,23/06/2014,fhrs_5_en-GB,5,,FHRS,5,"The camden society, 133-137, Queens Road, London, SE15 2ND",LONDON,APPROVED,GOOD,QUEENS ROAD,176756,10000816788,1,SE15 2ND,"THE CAMDEN SOCIETY, QUEENS ROAD DAY CENTRE 133-137, QUEENS ROAD, LONDON, SE15 2ND",534940,THE CAMDEN SOCIETY,0.9,QUEENS ROAD DAY CENTRE 133-137,-0.05846054,51.47368245,,,
269,127630,127630,,91,Queens Road,London,The childrens society,Restaurant/Cafe/Canteen,1,5,,364499,5,,51.473961,3230,528,food@southwark.gov.uk,Southwark,http://www.southwark.gov.uk/,-0.059484,SE15 2EZ,29/02/2012,fhrs_5_en-GB,5,,FHRS,5,"The childrens society, 91 Queens Road, London, SE15 2EZ",LONDON,APPROVED,GOOD,QUEENS ROAD,176807,2.00003E+11,1,SE15 2EZ,"THE CHILDRENS SOCIETY, 91-93, QUEENS ROAD, LONDON, SE15 2EZ",534791,THE CHILDRENS SOCIETY,0.9,91-93,-0.060585153,51.47417623,,,
270,127636,127636,,133,Copeland Road,London,The clf art cafe,Pub/bar/nightclub,7843,20,,564145,15,,51.469911,23344,528,food@southwark.gov.uk,Southwark,http://www.southwark.gov.uk/,-0.064162,SE15 3SN,23/06/2013,fhrs_1_en-GB,1,,FHRS,15,"The clf art cafe, 133 Copeland Road, London, SE15 3SN",LONDON,APPROVED,PARTIAL,COPELAND ROAD,176333.92,10000818902,2,SE15 3SN,"THE LAST REFUGE, UNIT 9A, INDUSTRIAL PARK, 133, COPELAND ROAD, LONDON, SE15 3SN",534443.5,THE LAST REFUGE,0.7,INDUSTRIAL PARK,-0.065765435,51.47000757,133,,UNIT 9A
271,127674,127674,,16,Evelina Road,London,The golden anchor,Pub/bar/nightclub,7843,10,,364671,10,,51.469161,41976,528,food@southwark.gov.uk,Southwark,http://www.southwark.gov.uk/,-0.052013,SE15 2DX,23/10/2013,fhrs_2_en-GB,2,,FHRS,15,"The golden anchor, 16 Evelina Road, London, SE15 2DX",LONDON,APPROVED,EXACT,EVELINA ROAD,176295,2.00003E+11,1,SE15 2DX,"THE GOLDEN ANCHOR, 16, EVELINA ROAD, LONDON, SE15 2DX",535374,THE GOLDEN ANCHOR,1,,-0.052391918,51.46943618,16,,
272,127682,127682,,24,Nunhead Green,London,The great wall,Takeaway/sandwich shop,7844,5,,364547,10,,51.465307,3348,528,food@southwark.gov.uk,Southwark,http://www.southwark.gov.uk/,-0.058224,SE15 3QF,10/10/2012,fhrs_3_en-GB,3,,FHRS,10,"The great wall, 24 Nunhead Green, London, SE15 3QF",LONDON,APPROVED,EXACT,NUNHEAD GREEN,175805,2.00003E+11,1,SE15 3QF,"THE GREAT WALL, 24, NUNHEAD GREEN, LONDON, SE15 3QF",534978,THE GREAT WALL,1,,-0.058276611,51.46512738,24,,
273,127685,127685,,109,Peckham High Street,London,The greyhound,Pub/bar/nightclub,7843,10,,364238,5,,51.474117,2522,528,food@southwark.gov.uk,Southwark,http://www.southwark.gov.uk/,-0.068362,SE15 5SE,26/04/2007,fhrs_4_en-GB,4,,FHRS,5,"The greyhound, 109 Peckham High Street, London, SE15 5SE",LONDON,APPROVED,EXACT,PECKHAM HIGH STREET,176791,2.00003E+11,1,SE15 5SE,"THE GREYHOUND, 109, PECKHAM HIGH STREET, LONDON, SE15 5SE",534235,THE GREYHOUND,1,,-0.068591966,51.47416452,109,,
274,127703,127703,,71-79,Peckham High Street,London,The kentish drovers,Pub/bar/nightclub,7843,0,,364633,0,,51.473836,4074,528,food@southwark.gov.uk,Southwark,http://www.southwark.gov.uk/,-0.069309,SE15 5RS,13/10/2010,fhrs_5_en-GB,5,,FHRS,0,"The kentish drovers, 71-79 Peckham High Street, London, SE15 5RS",LONDON,APPROVED,GOOD,PECKHAM HIGH STREET,176748,2.00003E+11,2,SE15 5ED,"78A, PECKHAM HIGH STREET, LONDON, SE15 5ED",533574,,0.9,78A,-0.078119927,51.4739344,,,
